id,name,latitude,longitude,address,opening_hours,phone,website,suburb,city,created_at,updated_at
7337,Costa,51.5916622,0.082853,"113 High Street, Ilford",Mo-Fr 06:30-19:00; Sa 07:00-19:00; Su 08:30-17:00;,null,https://www.costa.co.uk,null,Ilford,2025-06-27 10:08:05.09229,2025-06-27 10:08:05.09229
14198,Bakers + Baristas,51.7313441,0.4760153,"Meadow Walk, Chelmsford",Mo-Sa 08:00-17:30; Su 09:00-16:30,+44 1245 267837,https://www.bakersbaristas.com/,null,Chelmsford,2025-06-29 09:03:36.748484,2025-06-29 09:03:36.748484
14199,Paddy and Scott's,51.7359034,0.4780918,"Victoria Road, Chelmsford",null,null,https://www.chelmsford.gov.uk/leisure-centres/where/riverside-leisure-centre/facilities-at-riverside/,null,Chelmsford,2025-06-29 09:03:36.748484,2025-06-29 09:03:36.748484
14200,Costa,51.7598723,0.4997323,"1 Centenary Way, Chelmsford",Mo-Sa 07:00-18:30; Su 08:30-18:00,null,https://www.costa.co.uk/,null,Chelmsford,2025-06-29 09:03:36.748484,2025-06-29 09:03:36.748484
14201,Tiptree Tearoom,51.7336174,0.4745546,"Bond Street, Chelmsford",Mo-Sa 09:00-18:00; Su 09:30-16:30,+44 1245 257023,https://www.tiptree.com/,null,Chelmsford,2025-06-29 09:03:36.748484,2025-06-29 09:03:36.748484
14202,Unnamed Venue,51.7330054,0.473845,"76 High Street, Chelmsford",null,null,null,null,Chelmsford,2025-06-29 09:03:36.748484,2025-06-29 09:03:36.748484
14203,Coffee Squared,51.760725,0.4992157,"61 Centenary Way, Chelmsford",Mo-Su 09:00-16:30,+44 1245 860578,https://coffeesquaredbeaulieu.co.uk/,null,Chelmsford,2025-06-29 09:03:36.748484,2025-06-29 09:03:36.748484
2712,Members Bar,51.5077062,-0.0994332,null,Sa-Su 10:00-18:00,null,https://www.tate.org.uk/visit/tate-modern/level-1-members-bar,null,null,2025-06-26 06:42:15.924606,2025-06-26 06:42:15.924606
14204,Polignano Puglia Deli and Coffee Shop,51.7304938,0.4752673,"1 Can Bridge Way, Chelmsford",Mo-We 09:00-17:00; Th-Sa 09:00-20:00; Su off,+44 1245 690920,https://www.polignanochelmsford.co.uk/,null,Chelmsford,2025-06-29 09:03:36.748484,2025-06-29 09:03:36.748484
14205,Pudding Wood Cafe,51.7748065,0.4656183,null,Mo-Fr 07:00-15:00; Sa-Su off,null,null,null,null,2025-06-29 09:03:36.748484,2025-06-29 09:03:36.748484
14206,2MT Cafe,51.7413962,0.4367656,"Roxwell Road, Chelmsford",null,null,null,null,Chelmsford,2025-06-29 09:03:36.748484,2025-06-29 09:03:36.748484
2713,Coco Di Mama,51.5148145,-0.102565,null,null,null,null,null,null,2025-06-26 06:42:15.924606,2025-06-26 06:42:15.924606
1402,Dessertz,51.5463746,0.0296989,"334c Romford Road, London",null,null,null,null,London,2025-06-26 06:40:28.757237,2025-06-26 06:40:28.757237
7382,mooboo,51.5933684,0.0261326,"147 George Lane, London",null,null,null,null,London,2025-06-27 10:08:05.09229,2025-06-27 10:08:05.09229
7383,Starbucks,51.5872016,-0.0422464,null,null,null,null,null,null,2025-06-27 10:08:05.09229,2025-06-27 10:08:05.09229
7386,Long & Short,51.5805316,-0.0325891,"35 St James Street, London",Mo-Fr 08:00-15:00; Sa-Su 09:00-16:00,null,https://longshortlondon.com/,null,London,2025-06-27 10:08:05.09229,2025-06-27 10:08:05.09229
202,Kind Wish,-41.2891829,174.7625991,"86a Upland Road, Kelburn, Wellington",null,null,null,Kelburn,Wellington,2025-06-26 04:27:56.698575,2025-06-26 04:27:56.698575
1453,Caffè Nero,51.5428793,-0.0056221,"127 Montfichet Road, London",Mo-Fr 06:30-21:30; Sa 07:00-22:00; Su 08:30-22:00,null,https://www.caffenero.com/uk/stores/stratford-westfield/,null,London,2025-06-26 06:40:28.757237,2025-06-26 06:40:28.757237
1401,Back to Ours,51.5642217,0.0119393,"15a Davies Lane, London",null,null,null,null,London,2025-06-26 06:40:28.757237,2025-06-26 06:40:28.757237
7392,Halex Vino•teca,51.606895,0.0008383,"483 Hale End Road, London",null,null,null,null,London,2025-06-27 10:08:05.09229,2025-06-27 10:08:05.09229
7393,Copperfield,51.5845315,-0.0207083,"212 High Street, Walthamstow, London",null,null,null,Walthamstow,London,2025-06-27 10:08:05.09229,2025-06-27 10:08:05.09229
2771,Rosslyn,51.5176866,-0.0889736,118 London Wall,Mo-Fr 06:30-17:00; Sa-Su off,null,https://www.rosslyncoffee.com/,null,null,2025-06-26 06:42:15.924606,2025-06-26 06:42:15.924606
7394,Sun On Cafe,51.5845045,-0.0223457,"229 High Street, Walthamstow, London",null,null,null,Walthamstow,London,2025-06-27 10:08:05.09229,2025-06-27 10:08:05.09229
7395,Cafe Chaii,51.5841562,-0.0194027,"234 Hoe Street, Walthamstow, London",null,null,https://www.instagram.com/cafechaiiuk/,Walthamstow,London,2025-06-27 10:08:05.09229,2025-06-27 10:08:05.09229
7396,L'Hirondelle Coffee Shop,51.5866604,-0.0206936,"160 Hoe Street, Walthamstow, London",null,null,null,Walthamstow,London,2025-06-27 10:08:05.09229,2025-06-27 10:08:05.09229
7397,Oasis,51.5869833,-0.0207764,"152 Hoe Street, Walthamstow, London",null,null,null,Walthamstow,London,2025-06-27 10:08:05.09229,2025-06-27 10:08:05.09229
7398,Indulgence Cafe,51.5872213,-0.0208515,"142 Hoe Street, Walthamstow, London",null,null,null,Walthamstow,London,2025-06-27 10:08:05.09229,2025-06-27 10:08:05.09229
7399,Tassili,51.5874037,-0.0209412,"134 Hoe Street, Walthamstow, London",null,null,null,Walthamstow,London,2025-06-27 10:08:05.09229,2025-06-27 10:08:05.09229
1811,Costa,51.5175712,-0.1200835,"226 High Holborn, London","Mo-Fr 06:00-17:00; Sa,Su 06:30-16:00",null,https://www.costa.co.uk/,null,London,2025-06-26 06:42:15.924606,2025-06-26 06:42:15.924606
1404,Matt Cup Roastery,51.5631925,0.009462,"647-661 High Road Leytonstone, London",null,null,null,null,London,2025-06-26 06:40:28.757237,2025-06-26 06:40:28.757237
7372,Costa,51.5779231,0.0264706,"2 Clock House Parade, London",null,null,null,null,London,2025-06-27 10:08:05.09229,2025-06-27 10:08:05.09229
7373,Wanstead Coffee Shop,51.5777178,0.0266363,"7 Clock House Parade, London",null,null,null,null,London,2025-06-27 10:08:05.09229,2025-06-27 10:08:05.09229
7400,Cafe Des Stars,51.5871463,-0.020858,"146 Hoe Street, Walthamstow, London",null,null,null,Walthamstow,London,2025-06-27 10:08:05.09229,2025-06-27 10:08:05.09229
1816,Gadz,51.5655171,-0.1077767,null,null,null,null,null,null,2025-06-26 06:42:15.924606,2025-06-26 06:42:15.924606
10481,Costa,51.4845986,-0.1818472,null,null,null,null,null,null,2025-06-27 12:13:43.875155,2025-06-27 12:13:43.875155
208,Cafe Neo,-41.2895005,174.7743588,"132 Willis Street, Te Aro","Mo-Fr 07:00-16:00; Sa, Su 09:00-15:00",+64 4 385 9553,https://www.neocafe.co.nz/,Te Aro,null,2025-06-26 04:27:56.698575,2025-06-26 04:27:56.698575
212,Mojo Coffee,-41.272849,174.7780836,null,null,null,null,null,null,2025-06-26 04:27:56.698575,2025-06-26 04:27:56.698575
213,Elements Cafe,-41.3259039,174.7952156,null,"Tu-Fr 07:30-16:00; Sa,Su 08:30-17:00",null,null,null,null,2025-06-26 04:27:56.698575,2025-06-26 04:27:56.698575
214,Maranui Cafe,-41.330449,174.793405,null,Mo-Su 07:00-17:00,null,null,null,null,2025-06-26 04:27:56.698575,2025-06-26 04:27:56.698575
215,Centennial Coffee House,-41.3268202,174.8005437,null,null,null,null,null,null,2025-06-26 04:27:56.698575,2025-06-26 04:27:56.698575
7401,First Stop Cafe,51.5838753,-0.0253699,"173 High Street, Walthamstow, London",null,null,null,Walthamstow,London,2025-06-27 10:08:05.09229,2025-06-27 10:08:05.09229
14207,Lou's Kitchen,51.7356905,0.4697912,"66a Duke Street, Chelmsford","Mo-Fr 07:30-15:00; Sa,Su off",null,null,null,Chelmsford,2025-06-29 09:03:36.748484,2025-06-29 09:03:36.748484
14208,Mr Cavendish Coffee House,51.7372121,0.464424,"3 Rainsford Road, Chelmsford",Mo 07:00-14:00; Tu-Fr 07:00-16:00; Sa 09:00-16:00; Su off,null,https://www.mrcavendish.co.uk/,null,Chelmsford,2025-06-29 09:03:36.748484,2025-06-29 09:03:36.748484
7402,Coffee Beans Market,51.5837126,-0.0249053,"154 High Street, Walthamstow, London",null,null,null,Walthamstow,London,2025-06-27 10:08:05.09229,2025-06-27 10:08:05.09229
7403,Pop-in Cafe,51.5838385,-0.0256019,"167 High Street, Walthamstow, London",null,null,null,Walthamstow,London,2025-06-27 10:08:05.09229,2025-06-27 10:08:05.09229
7404,Cafe Aroma,51.5884194,-0.0206636,"106 Hoe Street, Walthamstow, London",null,null,null,Walthamstow,London,2025-06-27 10:08:05.09229,2025-06-27 10:08:05.09229
7405,Forest Cafe,51.588519,-0.0205398,"100 Hoe Street, Walthamstow, London",null,null,null,Walthamstow,London,2025-06-27 10:08:05.09229,2025-06-27 10:08:05.09229
7406,Le Delice,51.5880949,-0.0208971,"114 Hoe Street, Walthamstow, London",null,null,null,Walthamstow,London,2025-06-27 10:08:05.09229,2025-06-27 10:08:05.09229
7407,Bühler & Co.,51.5905796,-0.0171577,"8 Chingford Road, Walthamstow, London",Mo-Su 09:00-15:30,null,null,Walthamstow,London,2025-06-27 10:08:05.09229,2025-06-27 10:08:05.09229
7408,Craftworks,51.5896363,-0.0184636,"38 Hoe Street, Walthamstow, London",null,null,null,Walthamstow,London,2025-06-27 10:08:05.09229,2025-06-27 10:08:05.09229
7409,Speedfast Internet Cafe,51.5900822,-0.0176905,"8 Hoe Street, Walthamstow, London",null,null,null,Walthamstow,London,2025-06-27 10:08:05.09229,2025-06-27 10:08:05.09229
7410,Amore,51.59001,-0.0155988,"635 Forest Road, Walthamstow, London",null,null,null,Walthamstow,London,2025-06-27 10:08:05.09229,2025-06-27 10:08:05.09229
7411,Coffee & Cream,51.5900604,-0.0154988,null,null,null,null,null,null,2025-06-27 10:08:05.09229,2025-06-27 10:08:05.09229
7412,Enjoy Cafe,51.5900823,-0.0160469,"623 Forest Road, Walthamstow, London",null,null,null,Walthamstow,London,2025-06-27 10:08:05.09229,2025-06-27 10:08:05.09229
7413,Wynwood Art District,51.5903385,-0.017087,"2a Chingford Road, Walthamstow, London",null,null,null,Walthamstow,London,2025-06-27 10:08:05.09229,2025-06-27 10:08:05.09229
7414,Market Cafe,51.5836148,-0.0262499,"151 High Street, Walthamstow, London",null,null,null,Walthamstow,London,2025-06-27 10:08:05.09229,2025-06-27 10:08:05.09229
14209,The Hive,51.7229119,0.4635807,"Moulsham Street, Chelmsford",Mo-Su 08:00-17:00,+44 1245 351860,https://www.hivecafechelmsford.co.uk/,null,Chelmsford,2025-06-29 09:03:36.748484,2025-06-29 09:03:36.748484
7415,Tommy's Tuc Inn Cafe,51.5905289,-0.0217475,"422 Forest Road, Walthamstow, London",null,null,null,Walthamstow,London,2025-06-27 10:08:05.09229,2025-06-27 10:08:05.09229
7416,Caffe Di Napoli,51.5902563,-0.004666,"58 Wood Street, Walthamstow, London",null,null,null,Walthamstow,London,2025-06-27 10:08:05.09229,2025-06-27 10:08:05.09229
482,Wired Pup Coffee,-41.169796,174.8254017,Main Road,Tu-Fr 07:30-16:00; Mo 09:00-14:00; Sa 08:30-15:00,null,null,null,null,2025-06-26 04:27:56.698575,2025-06-26 04:27:56.698575
7417,Caffe Delight,51.5908775,-0.0048546,"30 Wood Street, Walthamstow, London",null,null,null,Walthamstow,London,2025-06-27 10:08:05.09229,2025-06-27 10:08:05.09229
7418,Corner Coffee Shop,51.5917853,-0.0050844,"867 Forest Road, Walthamstow, London",null,null,null,Walthamstow,London,2025-06-27 10:08:05.09229,2025-06-27 10:08:05.09229
14210,Munch,51.7432699,0.4663173,"4 Corporation Road, Chelmsford",Mo 07:00-15:00; Tu-Fr 07:30-15:00; Sa-Su off,+44 1245 268008,null,null,Chelmsford,2025-06-29 09:03:36.748484,2025-06-29 09:03:36.748484
14211,Costa,51.7338518,0.4965265,"18 Chelmer Village Way, Chelmsford",Mo-Sa 09:00-18:00; Su 10:30-16:00,null,null,null,Chelmsford,2025-06-29 09:03:36.748484,2025-06-29 09:03:36.748484
7419,The Deli,51.5822198,-0.0133389,"69 Orford Road, Walthamstow, London",null,null,null,Walthamstow,London,2025-06-27 10:08:05.09229,2025-06-27 10:08:05.09229
14212,Ace Bakery,51.7489231,0.4531361,"10 Melbourne Parade, Chelmsford",Mo-Fr 06:30-15:30; Sa 07:00-14:00; Su off,+44 1245 255552,https://www.acebakery.co.uk/,null,Chelmsford,2025-06-29 09:03:36.748484,2025-06-29 09:03:36.748484
14213,Unnamed Venue,51.7106988,0.4766964,null,null,null,null,null,null,2025-06-29 09:03:36.748484,2025-06-29 09:03:36.748484
7420,The Village Bakery,51.5821883,-0.0134053,"71 Orford Road, Walthamstow, London",null,null,null,Walthamstow,London,2025-06-27 10:08:05.09229,2025-06-27 10:08:05.09229
7421,Monoux Coffee House,51.5975207,-0.0151419,214 Chingford Road,null,null,null,null,null,2025-06-27 10:08:05.09229,2025-06-27 10:08:05.09229
14214,Lordship Tea Rooms,51.7348622,0.4287164,null,null,null,null,null,null,2025-06-29 09:03:36.748484,2025-06-29 09:03:36.748484
7422,SiGiBi,51.5981305,-0.0152403,234 Chingford Road,null,null,null,null,null,2025-06-27 10:08:05.09229,2025-06-27 10:08:05.09229
1321,Climpson & Sons Coffee Bar,51.5197628,-0.0749329,null,Mo-Fr 08:30-17:00; Sa-Su 10:00-17:00,null,https://climpsonandsons.com/,null,null,2025-06-26 06:40:28.757237,2025-06-26 06:40:28.757237
217,The Larder,-41.3067221,174.8258209,null,Tu-Sa 08:00-14:00,null,https://www.thelarder.co.nz/,null,null,2025-06-26 04:27:56.698575,2025-06-26 04:27:56.698575
220,Cafe Villa,-41.2479122,174.7744796,null,null,null,null,null,null,2025-06-26 04:27:56.698575,2025-06-26 04:27:56.698575
221,Rosinas,-41.2843628,174.7377353,null,"Mo,We-Fr 07:30-16:30; Tu 07:30-16:00; Sa 08:30-15:00",null,null,null,null,2025-06-26 04:27:56.698575,2025-06-26 04:27:56.698575
1820,BBH,51.5479589,-0.1064898,null,null,null,null,null,null,2025-06-26 06:42:15.924606,2025-06-26 06:42:15.924606
1821,The Hope,51.5482419,-0.1069032,"111 Holloway Road, London",null,null,null,null,London,2025-06-26 06:42:15.924606,2025-06-26 06:42:15.924606
1822,Vagabond N7,51.5481202,-0.1067398,"105 Holloway Road, London","Mo-Fr 07:30-16:00; Sa,Su 09:00-17:00",null,http://www.vagabond.london/,null,London,2025-06-26 06:42:15.924606,2025-06-26 06:42:15.924606
1823,Ding Tea,51.5344524,-0.1053506,null,null,null,null,null,null,2025-06-26 06:42:15.924606,2025-06-26 06:42:15.924606
456,The Cafe Addict,-41.1698119,174.8255457,null,null,null,null,null,null,2025-06-26 04:27:56.698575,2025-06-26 04:27:56.698575
511,The Little Goat,-41.1354483,174.8401487,"Cobham Court, Porirua",Mo-Fr 07:30-15:00; Sa 09:30-12:00,+64 22 479 1613,null,null,Porirua,2025-06-26 04:27:56.698575,2025-06-26 04:27:56.698575
517,t bay cafe,-41.1085887,174.8373258,"26 Whitehouse Road, Tītahi Bay",null,null,null,Tītahi Bay,null,2025-06-26 04:27:56.698575,2025-06-26 04:27:56.698575
7423,Friends Lounge,51.582087,-0.0304998,"High Street, Walthamstow, London",null,null,null,Walthamstow,London,2025-06-27 10:08:05.09229,2025-06-27 10:08:05.09229
1826,Deti's Deli Cafe,51.567772,-0.1224501,null,null,null,null,null,null,2025-06-26 06:42:15.924606,2025-06-26 06:42:15.924606
1827,Hamlet Cafe,51.5672097,-0.1223257,437 Hornsey Road,null,null,null,null,null,2025-06-26 06:42:15.924606,2025-06-26 06:42:15.924606
14215,Starbucks,51.7334632,0.4721532,"Central Square, Chelmsford",Mo-Th 08:00-18:00; Fr-Sa 07:00-18:00; Su 09:30-17:00,+44 1245 347478,https://www.starbucks.com/store-locator/store/1012142/chelmsford-high-chelmer-mall-kiosk-chelmsford-eng-cm-1-1-xb-gb,null,Chelmsford,2025-06-29 09:03:36.748484,2025-06-29 09:03:36.748484
519,Kafe Oranje,-41.0825818,174.8659814,"12 Steyne Avenue, Plimmerton, Porirua",Mo-Su 08:00-16:00,+64 4 233 9111,null,Plimmerton,Porirua,2025-06-26 04:27:56.698575,2025-06-26 04:27:56.698575
7424,Romax Coffee Bar,51.5818407,-0.0317853,"34 High Street, Walthamstow, London",null,null,null,Walthamstow,London,2025-06-27 10:08:05.09229,2025-06-27 10:08:05.09229
7425,Jesse's Cafe,51.5821928,-0.029909,"68 High Street, Walthamstow, London",null,null,null,Walthamstow,London,2025-06-27 10:08:05.09229,2025-06-27 10:08:05.09229
507,Makara Cafe,-41.2202434,174.7136208,null,null,null,null,null,null,2025-06-26 04:27:56.698575,2025-06-26 04:27:56.698575
508,The Fig Tree,-41.1392376,175.0282737,null,null,null,null,null,null,2025-06-26 04:27:56.698575,2025-06-26 04:27:56.698575
2816,92°,51.507269,-0.0971358,null,null,null,null,null,null,2025-06-26 06:42:15.924606,2025-06-26 06:42:15.924606
510,Urban Eatery,-41.1686232,174.8253259,"232 Main Road, Tawa, Wellington","Mo 08:00-15:00; Tu-Th,Sa 07:00-15:30; Fr 07:00-17:00; Su 08:00-15:30",null,null,Tawa,Wellington,2025-06-26 04:27:56.698575,2025-06-26 04:27:56.698575
512,Cafe Thyme,-41.2058294,174.8120799,"238 Middleton Road, Glenside, Wellington",null,null,null,Glenside,Wellington,2025-06-26 04:27:56.698575,2025-06-26 04:27:56.698575
14216,PopTea,51.7341447,0.4709317,"7 Market Road, Chelmsford",Mo off; Tu-Sa 11:00-19:00; Su 11:00-16:00,+44 1245 690490,null,null,Chelmsford,2025-06-29 09:03:36.748484,2025-06-29 09:03:36.748484
515,The Flying Toast,-41.2405805,174.8137747,null,null,null,null,null,null,2025-06-26 04:27:56.698575,2025-06-26 04:27:56.698575
14217,Loubees Tearoom,51.7288479,0.4707972,"56 Moulsham Street, Chelmsford",Mo-Sa 08:00-16:00; Su off,+44 1245 250055,https://loubeestearoom.co.uk/,null,Chelmsford,2025-06-29 09:03:36.748484,2025-06-29 09:03:36.748484
518,Nishas Lunch Bar,-41.1526583,174.8236059,"10 Broken Hill Road, Kenepuru, Porirua",null,null,null,Kenepuru,Porirua,2025-06-26 04:27:56.698575,2025-06-26 04:27:56.698575
520,Cafe Du Parc,-41.2421739,174.7885103,"43A Woodmancote Road, Khandallah, Wellington",null,+6444798199,http://cafeduparc.co.nz/,Khandallah,Wellington,2025-06-26 04:27:56.698575,2025-06-26 04:27:56.698575
14218,Little Café,51.7302072,0.4725686,"201A Moulsham Street, Chelmsford",Mo-Sa 08:00-16:00; Su 09:30-15:00,+44 1245 359797,null,null,Chelmsford,2025-06-29 09:03:36.748484,2025-06-29 09:03:36.748484
111,Shoreline Cafe,-41.2281422,174.8772446,"2 Bay Street, Petone, Lower Hutt","Mo-Fr 06:00-17:00, Sa 07:00-17:00, Su 09:30-17:00",+64 21 288 8460,https://shoreline-tearooms.edan.io/,Petone,Lower Hutt,2025-06-25 04:08:16.885652,2025-06-25 04:08:16.885652
523,El Porteño,-41.1736767,174.8243059,"139 Main Road, Tawa",null,null,null,Tawa,null,2025-06-26 04:27:56.698575,2025-06-26 04:27:56.698575
7426,Ricco's Cafe,51.5821739,-0.0300658,"64 High Street, Walthamstow, London",null,null,null,Walthamstow,London,2025-06-27 10:08:05.09229,2025-06-27 10:08:05.09229
112,The House of Good Fortune,-41.2226776,174.876189,"52 Fitzherbert Street, Petone",null,null,null,Petone,null,2025-06-25 04:08:16.885652,2025-06-25 04:08:16.885652
14219,Tea Culture,51.728898,0.4704628,"166 Moulsham Street, Chelmsford",null,null,https://www.teacultureuk.co.uk/,null,Chelmsford,2025-06-29 09:03:36.748484,2025-06-29 09:03:36.748484
2894,Blend,51.5142714,-0.0826372,null,Mo-Fr 07:00-16:00; Sa-Su off,null,null,null,null,2025-06-26 06:42:15.924606,2025-06-26 06:42:15.924606
222,Mojo Old Bank,-41.2861668,174.7762462,"237 Lambton Quay, Wellington Central, Wellington",null,+64 4 473 2327,https://mojo.coffee/collections/locations/products/old-bank,null,"Wellington Central, Wellington",2025-06-26 04:27:56.698575,2025-06-26 04:27:56.698575
7427,St James Kitchen,51.5803543,-0.0330389,"36 St James's Street, London",null,+44 20 3583 7552,null,null,London,2025-06-27 10:08:05.09229,2025-06-27 10:08:05.09229
7428,Incoming Coffee,51.5802985,-0.0330643,"36A St James's Street, London",null,null,null,null,London,2025-06-27 10:08:05.09229,2025-06-27 10:08:05.09229
224,Queen Sally's Diamond Deli,-41.330716,174.7916461,null,"Tu-Fr 07:00-14:30; Sa,Su 08:00-15:00",null,null,null,null,2025-06-26 04:27:56.698575,2025-06-26 04:27:56.698575
527,Aloha Friday Cafe and Gallery,-41.1028386,174.8368425,"24 Bay Drive, Tītahi Bay, Porirua","Mo-Fr 07:00-15:00; Sa,Su 08:00-16:00",+64 27 268 3489,https://www.alohafridaynz.com/,Tītahi Bay,Porirua,2025-06-26 04:27:56.698575,2025-06-26 04:27:56.698575
530,Streetwise Coffee,-41.1305275,174.8383951,null,null,null,null,null,null,2025-06-26 04:27:56.698575,2025-06-26 04:27:56.698575
1825,Chameleon,51.5395529,-0.1018052,"58 Cross Street, London",null,null,null,null,London,2025-06-26 06:42:15.924606,2025-06-26 06:42:15.924606
531,Aladdin’s,-41.1286929,174.8392177,null,null,null,null,null,null,2025-06-26 04:27:56.698575,2025-06-26 04:27:56.698575
7429,Costa,51.5811525,-0.0334832,"12-14 St James's Street, Walthamstow, London",null,null,null,Walthamstow,London,2025-06-27 10:08:05.09229,2025-06-27 10:08:05.09229
7430,Mooboo Bubble Tea,51.5813724,-0.0338111,"6 St James's Street, Walthamstow, London",null,null,null,Walthamstow,London,2025-06-27 10:08:05.09229,2025-06-27 10:08:05.09229
1833,Cafe Vertige,51.5459051,-0.1019576,"154 Canonbury Road, London",null,null,null,null,London,2025-06-26 06:42:15.924606,2025-06-26 06:42:15.924606
1828,Morsi & Co.,51.549276,-0.1082337,null,null,null,null,null,null,2025-06-26 06:42:15.924606,2025-06-26 06:42:15.924606
1830,Master Chef Cafe,51.549446,-0.108437,null,null,null,null,null,null,2025-06-26 06:42:15.924606,2025-06-26 06:42:15.924606
